id,text,chars,width,height,area,char_size,pos_x,pos_y,aspect,layout,label
crai-002-000,"B. Wireless Real-Time Head Movement SystemAn ADXL-202EB232 is used as the head movementtransducer. It contains an ADXL-202JQC dual axis tilt sensorand an 16C63 microchip microcontroller. The 16C63 micro-controller is used to interface between the RS-232 interfaceprovided on the board and another RS-232 based device.Connected to the RS-232 interface is a connectBlue cB-OEMSPA13i-01 RS-232 to bluetooth converter. This deviceallows other bluetooth enabled devices to connect to thetransducer at distances up to 10m in a wireless capacity,using the RS-232 protocol encapsulated over bluetooth. TheRS-232 protocol uses a baud rate of 9600 bps and 8N1 parity.The sensor is sampled at a sample rate of 10Hz, by sendingthe ASCII character Ã¢â‚¬ËœGÃ¢â‚¬â„¢ to the sensor at the sample time.The entire system is contained within a custom designedbaseball cap with a small pouch in the top of the cap for thesensor. The sensor does not require any external connections,as bluetooth is used as the communications medium. Thesensor detects head movement in the form of tilt on twoaxes, forward / back and left / right. This is demonstrated infigure 2. An adaptive calibration system ensures that if theÃ¢â‚¬Ëœat-restÃ¢â‚¬â„¢ position of the subject significantly changes, thenthe sensor is re-calibrated.",1269,0.401961,0.35101,0.141092,0.000111,0.289216,0.268939,1.145154, h,other
crai-002-001,"C. Neural Network Controller DesignThe neural network design employs a novel technique inorder to successfully recognise all of the commands with highaccuracy. Previous attempts at training a neural network onhead movement commands for wheelchair control have metwith difficulty in training all commands to a high degreeof accuracy. The network had particular trouble recognisingthe stop command (a head shaking movement). In orderto combat these difficulties, a neural network architecturewhich uses parallel neural networks has been developed. Thisarchitecture contains two neural networks which are running",609,0.400327,0.169192,0.067732,0.000111,0.288399,0.84596,2.366109, h,header
crai-002-002,tionraeleccA,12,0.003268,0.032828,0.000107,9e-06,0.104575,0.517677,0.099547, v,body
crai-002-003,tionraeleccA,12,0.003268,0.032828,0.000107,9e-06,0.104575,0.641414,0.099547, v,body
crai-002-004,0.6,3,0.009804,0.005051,5e-05,1.7e-05,0.117647,0.473485,1.941178, h,caption
crai-002-005,0.4,3,0.009804,0.005051,5e-05,1.7e-05,0.117647,0.49495,1.941174, h,caption
crai-002-006,0.2,3,0.009804,0.005051,5e-05,1.7e-05,0.117647,0.517677,1.941163, h,caption
crai-002-007,0,1,0.003268,0.00505,1.7e-05,1.7e-05,0.120915,0.540404,0.647059, v,caption
crai-002-008,Ã¢Ë†â€™0.2,4,0.014706,0.00505,7.4e-05,1.9e-05,0.115196,0.561869,2.911779, h,caption
crai-002-009,0.6,3,0.009804,0.00505,5e-05,1.7e-05,0.117647,0.597222,1.941178, h,caption
crai-002-010,0.4,3,0.009804,0.00505,5e-05,1.7e-05,0.117647,0.618687,1.941193, h,caption
crai-002-011,0.2,3,0.009804,0.005051,5e-05,1.7e-05,0.117647,0.641414,1.941178, h,caption
crai-002-012,0,1,0.003268,0.005051,1.7e-05,1.7e-05,0.120915,0.664141,0.647053, v,caption
crai-002-013,Ã¢Ë†â€™0.2,4,0.014706,0.005051,7.4e-05,1.9e-05,0.115196,0.685606,2.91175, h,caption
crai-002-014,0 0.5 1 1.5 2 2.5 3,19,0.155229,0.00505,0.000784,4.1e-05,0.200163,0.566919,30.735573, h,caption
crai-002-015,0 0.5 1 1.5 2 2.5 3,19,0.155229,0.00505,0.000784,4.1e-05,0.200163,0.690657,30.735512, h,caption
crai-002-016,Fig. 2. Sensor outputs in response to head nods,47,0.263072,0.008838,0.002325,4.9e-05,0.288399,0.720328,29.764515, h,body
crai-002-017,Forward Nod,11,0.04085,0.005051,0.000206,1.9e-05,0.200163,0.467172,8.088227, h,caption
crai-002-018,Right Nod,9,0.031046,0.00505,0.000157,1.7e-05,0.200163,0.590909,6.147089, h,caption
crai-002-019,Time (s),8,0.026144,0.00505,0.000132,1.7e-05,0.199346,0.574495,5.176476, h,caption
crai-002-020,Time (s),8,0.026144,0.00505,0.000132,1.7e-05,0.199346,0.698232,5.176517, h,caption
crai-002-021,YX,2,0.003268,0.012626,4.1e-05,2.1e-05,0.26634,0.483586,0.258823, v,body
crai-002-022,YX,2,0.003268,0.011364,3.7e-05,1.9e-05,0.26634,0.606692,0.287582, v,body
crai-002-023,tionraeleccA,12,0.003268,0.032828,0.000107,9e-06,0.303922,0.517677,0.099547, v,body
crai-002-024,tionraeleccA,12,0.003268,0.032828,0.000107,9e-06,0.303922,0.641414,0.099547, v,body
crai-002-025,0.1,3,0.00817,0.005051,4.1e-05,1.4e-05,0.316176,0.484848,1.617649, h,caption
crai-002-026,0,1,0.003268,0.005051,1.7e-05,1.7e-05,0.318627,0.49495,0.647059, v,caption
crai-002-027,Ã¢Ë†â€™0.1,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.506313,2.588259, h,caption
crai-002-028,Ã¢Ë†â€™0.2,4,0.013072,0.005051,6.6e-05,1.7e-05,0.313725,0.517677,2.588218, h,caption
crai-002-029,Ã¢Ë†â€™0.3,4,0.013072,0.005051,6.6e-05,1.7e-05,0.313725,0.52904,2.588203, h,caption
crai-002-030,Ã¢Ë†â€™0.4,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.540404,2.588239, h,caption
crai-002-031,Ã¢Ë†â€™0.5,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.551768,2.588259, h,caption
crai-002-032,0.1,3,0.00817,0.005051,4.1e-05,1.4e-05,0.316176,0.608586,1.617652, h,caption
crai-002-033,0,1,0.003268,0.00505,1.7e-05,1.7e-05,0.318627,0.618687,0.647066, v,caption
crai-002-034,Ã¢Ë†â€™0.1,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.630051,2.588249, h,caption
crai-002-035,Ã¢Ë†â€™0.2,4,0.013072,0.005051,6.6e-05,1.7e-05,0.313725,0.641414,2.588239, h,caption
crai-002-036,Ã¢Ë†â€™0.3,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.652778,2.588239, h,caption
crai-002-037,Ã¢Ë†â€™0.4,4,0.013072,0.005051,6.6e-05,1.7e-05,0.313725,0.664141,2.588213, h,caption
crai-002-038,Ã¢Ë†â€™0.5,4,0.013072,0.00505,6.6e-05,1.7e-05,0.313725,0.675505,2.588239, h,caption
crai-002-039,0 0.5 1 1.5 2 2.5 3,19,0.155229,0.00505,0.000784,4.1e-05,0.39951,0.566919,30.735569, h,caption
crai-002-040,0 0.5 1 1.5 2 2.5 3,19,0.155229,0.00505,0.000784,4.1e-05,0.39951,0.690657,30.735508, h,caption
crai-002-041,Backward Nod,12,0.047386,0.005051,0.000239,2e-05,0.39951,0.467172,9.38234, h,caption
crai-002-042,Time (s),8,0.026144,0.00505,0.000132,1.7e-05,0.398693,0.574495,5.176474, h,caption
crai-002-043,Left Nod,8,0.026144,0.00505,0.000132,1.7e-05,0.398693,0.590909,5.176494, h,caption
crai-002-044,Time (s),8,0.026144,0.00505,0.000132,1.7e-05,0.398693,0.698232,5.176515, h,caption
crai-002-045,YX,2,0.003268,0.015152,5e-05,2.5e-05,0.437908,0.549242,0.215686, v,body
crai-002-046,YX,2,0.003268,0.015151,5e-05,2.5e-05,0.437908,0.661616,0.215686, v,body
crai-002-047,"in parallel, which are fed the same input data but classify thedata differently.The advantage of using two separate neural networks isthat the training of each data set is completely independent.This allows each network to recognise more strongly thetype of data that it has been trained for. In this scheme, onenetwork classifies directional commands to the wheelchair(left, right, forward and back) and the other network classifiesthe stop command only.The structure of each of the two neural networks is verysimilar, being a multilayered neural network with a singlehidden layer. The input layer of both networks consists of83 neurons in total. These 83 neurons are divided up into41 inputs along the forward / back axis, 41 inputs along theleft / right axis, and one augmentation input: -1. The hiddenlayer of both neural networks contains 5 neurons, as well asone fixed input augmentation neuron. The networks differ instructure in their output layers; the directional classificationnetwork has four output neurons, one for each command,whilst the stop classification network has only one outputneuron to correspond to its single output.D. Personal Digital AssistantOne of the goals of this project was to achieve all of therequired processing and control on a simple PDA. The PDAused for this project was a Compaq iPaq H3870. The iPaqH3870 contains number of features, including 64MB of stor-age, a 320x240 pixel display, bluetooth wireless support anda 200MHz StrongARM CPU. The main advantage of using aPDA over other embedded solutions such as the DIMM-PC[9] is that it is a fully assembled and working system. Nohardware design is necessary, because one unit provides bothI/O (in the forms of RS-232 and bluetooth) and user feedback(the display). This solution compares favourably with otherembedded solutions where such features must be bought asmodules and added to the base product.The iPAQ is connected to the wireless acceleration sensorusing its inbuilt bluetooth hardware. This hardware has a hardtransfer rate limit of 230.4 Kbps, but this is not an obstacleas the sensor itself does not communicate at more than 9600bps. The bluetooth connection allows wireless operation ofthe wheelchair from distances approaching 10m. The iPAQcontrols the wheelchair by using a special interface boardwhich was custom built for this project. The interface boarduses an 8-bit microcontroller to translate commands givenover RS-232 into analogue voltages by using a quad channel,serial DAC.In order to provide greater flexibility and control overthe software environment, a minimal version of FamiliarLinux 0.7 has been chosen as the operating system, replac-ing WindowsCE on the iPAQ. The minimal version thatwas installed was further customised with a modified bootprocess, and some cross compiled libraries not availablewith the distribution. Using Linux as the operating systemon the iPAQ allowed us to take advantage of the manysoftware development tools which are available for Linux.773",2996,0.423203,0.857323,0.362821,0.000121,0.698529,0.522096,0.493633, v,other
crai-003-000,"Development for the project was done on a Gentoo Linuxx86 desktop machine; because the development and targetarchitectures were different, the control software had tobe cross compiled on the x86 for an ARM architecture.The control software was written in C++ and utilised theQT/Embedded graphical toolkit, a cross-platform tool set.",332,0.401961,0.087121,0.035019,0.000105,0.289216,0.136995,4.613811, h,header
crai-003-001,"III. RESULTSA. Neural NetworkThe success of this project rests largely on the abilityof each of the neural networks presented above to be suc-cessfully trained to recognise the various head movementcommands. Training of these two networks was undertakenusing the delta learning rule with standard back propagationand a fixed learning constant. In this technique the systemoutput is compared with the desired output, and the weightsare updated in such a way as to bring the actual output closerto the one desired. To carry out the training, 400 sampleswere taken from 10 different volunteers. These samples weredivided up into three sets: the training, validation and testsets. The training set was allocated 200 samples, whilst thevalidation and test sets were each allocated 100 samples.The most common information used to judge how well anetwork has been trained are cycle error plots. These plotsshow the sum of the errors per training cycle, and in asystem which has been properly trained, should approachzero. Figures 3 and 4 show the cycle error plots of thevalidation data sets. This plot allows us to see how well thenetwork responds to data upon which it has not been directlytrained.",1193,0.400327,0.357323,0.143046,0.00012,0.288399,0.375631,1.120349, h,other
crai-003-002,"Figure 3 shows the cycle error of the validation data setusing the neural network trained to recognise directionalcommands. This figure shows a smooth curve, which hasno sharp changes, indicating that five hidden neurons aresufficient. The cycle error is also fairly close to convergingto zero, although it does exhibit some signs of over-trainingafter about the 250th cycle. The final weights for this network",410,0.400327,0.102273,0.040943,0.0001,0.288399,0.879419,3.914305, h,header
crai-003-003,rrroE,5,0.003268,0.016414,5.4e-05,1.1e-05,0.116013,0.672349,0.199094, v,body
crai-003-004,30,2,0.00817,0.00505,4.1e-05,2.1e-05,0.123366,0.580808,1.61766, h,caption
crai-003-005,25,2,0.00817,0.00505,4.1e-05,2.1e-05,0.123366,0.612374,1.617651, h,caption
crai-003-006,20,2,0.00817,0.005051,4.1e-05,2.1e-05,0.123366,0.642677,1.617638, h,caption
crai-003-007,15,2,0.00817,0.00505,4.1e-05,2.1e-05,0.123366,0.674242,1.617657, h,caption
crai-003-008,10,2,0.00817,0.005051,4.1e-05,2.1e-05,0.123366,0.704545,1.617651, h,caption
crai-003-009,Fig. 3. Validation Cycle Error of Directional Neural Network,60,0.334967,0.008838,0.002961,4.9e-05,0.288399,0.802399,37.899089, h,body
crai-003-010,5,1,0.003268,0.005051,1.7e-05,1.7e-05,0.125817,0.734848,0.647061, v,caption
crai-003-011,0,1,0.003268,0.005051,1.7e-05,1.7e-05,0.125817,0.766414,0.647061, v,caption
crai-003-012,0 50 100 150 200 250 300 350 400 450 500,40,0.341503,0.00505,0.001725,4.3e-05,0.299837,0.771465,67.617715, h,caption
crai-003-013,Multi Layer Verification Set Cycle Error,40,0.138889,0.00505,0.000701,1.8e-05,0.298203,0.574495,27.500026, h,caption
crai-003-014,Cycle,5,0.019608,0.005051,9.9e-05,2e-05,0.297386,0.77904,3.882304, h,caption
crai-003-015,"B. Personal Digital AssistantAnother key issue which this paper aims to address iswhether current generation PDAs have enough computingpower to allow them to be used as control devices, andmore specifically, whether it is realistic to attempt to usea numerically demanding technique such as artificial neuralnetworks on a PDA. Embarking on this project it wasunknown whether the ARM processor used on a PDA has774",413,0.423203,0.143939,0.060916,0.000147,0.698529,0.878788,2.940145, h,header
